"Project URL",Categories,Technology,Priority,Description
https://www.advert.ink/,"Clothing / Textile / Apparels / Clothes / T-shirts, Informational / Services, Request a quote / Multi-step Forms / Get a quote , Website / Web App",Webflow,5,"Informational Site for Clothing / Apparel Business"
https://www.bigcommerce.com/apps/okinus-checkout/,"One Page Checkout, Plugins / Apps / Extensions , Fintech / Finance / Financial , Quiz / Questionnaire",Bigcommerce,5,"Credit solutions, Finance/Fintech/loan approval checkout app, Questionnaire"
https://www.bigcommerce.com/apps/fraudlabs-pro/,"Plugins / Apps / Extensions , Online security / Fraud prevention",Bigcommerce,5,"Fraud prevention module"
https://www.ifitbarks.com/,"Ecommerce , Pet / Dog / Cat, Tools / Customisers / Personalisers, Website / Web App",Bigcommerce,7,"Pets products, Dog, Collars, Rope leashes, Product customization tool

Product customization tool :  https://www.ifitbarks.com/striped-comfort-dog-collar/"
https://www.manhattanhomedesign.com/,"Ecommerce , Chairs / Office Chairs / Furniture, Electronics, Website / Web App","Bigcommerce, React Js",6,"Furniture, Chairs, Sofas, Tables, Lighting, LED, Bedroom, Headboards, home Decors, Rugs, Blog, Trade program, Bulk discounts, Live chat

Case Study - https://www.brihaspatitech.com/portfolio/extreme-performance-gets-headless-boost/ 

Blogs - https://www.brihaspatitech.com/blog/the-wheel-group-integration-automobile-inventory-management/ , https://www.brihaspatitech.com/blog/wheel-pros-api-integration-elevate-your-automobile-business/ , https://www.brihaspatitech.com/blog/turn14-api-integration-case-study-for-order-inventory-sync/ "
https://www.nebonsai.com/,"Ecommerce , Plants / Environment / Agriculture, Home decor / Interior decoration, Website / Web App",Bigcommerce,6,"Plants, Bonsai, Trees, Tables, Stands, Pots and containers, Home Decor, Wholesale program, Schedule an appointment, Corporate gifts, Education, Paid Workshops"
https://bearpaw.com/,"Ecommerce , Payment gateways, Rewards / Discounts / Coupons / Offers, Footwear / Boots, Website / Web App",Bigcommerce,6,"Footwear, Boots, Sandals, Slippers, Clogs, Heels, Shoes, Gift card, Custom filters, Product variants on product listing, Size chat, Loyalty rewards, Klarna pay, Influencers program, Wishlist"
https://www.needforseat.com/,"Multicurrency, Ecommerce , Tools / Customisers / Personalisers, Chairs / Office Chairs / Furniture, Request a quote / Multi-step Forms / Get a quote , Product Options, Website / Web App",Shopify,5,"Chairs, Gaming chairs, Office chairs, Customized chairs, Request a Quote, Bulk orders, Multi currency

Product Options/Customization:  https://www.needforseat.com/products/maxnomic%C2%AE-commander-s-bwe

Product customization form/Request a Quote:  https://www.needforseat.com/pages/customize-maxnomic-chair"
https://www.extremeperformance.com/,"Automobiles / Automotive / Car Dealers, Ecommerce , Headless, Year / Make / Model, Website / Web App","API integration, Node JS, Bigcommerce, React Js",6,"Automotive, Car parts, Vehicle parts, Floor mats, Accessories, Lights, Wheel and Tires, Body parts, Alloys, Alloy wheels, Oils and Filters, Suspension, Finance approval, Custom Filters, Year Make, Model (YMM), Blog

Case study - https://www.brihaspatitech.com/portfolio/extreme-performance-gets-headless-boost/

Blog - https://www.brihaspatitech.com/blog/turn14-api-integration-case-study-for-order-inventory-sync/ , https://www.brihaspatitech.com/blog/wheel-pros-api-integration-elevate-your-automobile-business/  , https://www.brihaspatitech.com/blog/the-wheel-group-integration-automobile-inventory-management/"
https://injen.com/,"Automobiles / Automotive / Car Dealers, Multi-vendor, Ecommerce , Year / Make / Model, Website / Web App","Node JS, React Js",5,"Automotive, Car parts, Vehicle parts, Intercoolers, Air filters, Gear, Exhaust system, Multi vendor, Year Make Model (YMM), Blog, FAQ, Store locator"
https://life.tenergy.com/,"Ecommerce , Headless, Rewards / Discounts / Coupons / Offers, Electronics, Website / Web App","Bigcommerce, React Js",4,"Kitchen, Grill, home comfort, Air purifiers, vacuums,  Lighting, LED bulb, Health, Masks, Body weight scale, Audio, Headphones, Speakers, Accessories, Deals"
https://pilotstuffonline.com/,"Ecommerce , Electronics, Request a quote / Multi-step Forms / Get a quote , Sunglasses / Eyewear / Lenses, Toys / Soft toys / Gifts / Gift card, Website / Web App",Bigcommerce,5,"Aircraft models, Gifts and toys, Headsets/Headphones, Pilot training books/Kits, Sunglasses, Flight bags, navigation accessories, Clothing, Jewelry, Caps and hats, Clocks, Key chain, Signs, License plate, Stickers, stuffed animals, Wishlist, Blogs, Social sharing"
https://theknifeconnection.com/,"Ecommerce , Tools / Customisers / Personalisers, Kitchenware / Crockery / Utensils / Knives, Website / Web App",Bigcommerce,5,"Knife, Fishing knives, Kitchen knives, Live chat, Wishlist, Blog, Custom checkout, Custom product builder.

Product Builder Tool : https://theknifeconnection.com/architect-knives-field-buddy-5-5-1095-steel/
"
https://www.aquariumspareparts.com.au/,"Ecommerce , Rewards / Discounts / Coupons / Offers, Online Calculators, Aquatic products / Oceanic / Fishing products, Bundled products, Website / Web App",Bigcommerce,5,"Aquarium spare parts, Aquatic, Reptile, Lighting, Turtle food, Aquatic Plants, Custom calculator, Bundled products, CPG, Offers and rewards, Blog, Buy back products/filters, Gift certificates, Wishlist"
https://www.mashandgrape.com/,"Ecommerce , Marketplace, Liquor / Wine, Website / Web App",Shopify,4,"Marketplace , Liquir Store"
https://dejaun.com/,"Jewellery , Watches , Ecommerce , Website / Web App",Shopify,3,Jewllery
https://www.discountwatersofteners.com/,"Ecommerce , Quiz / Questionnaire, Purifiers / Filterations, Product Options, Website / Web App",Bigcommerce,5,"Water softeners, Home filtration, Water filters, UV lights, Quiz, Blog, Sizing chart, Customer support"
https://www.laundrycompany.co.uk/,"Ecommerce , Laundary company / laundary products, Website / Web App",Bigcommerce,4,"Laundry products, Dryers, and airers, Bin liners, Dustbin, Ironing boards and covers, Cleaning products, Gloves, Mops, Irons, Custom filters, Blog, Strike"
https://mbare.com/,"Maps / Google Map / GPS , Ecommerce , Headless, Home decor / Interior decoration, Website / Web App","Bigcommerce, React Js",4,"Home decor, handmade products, African baskets, Hand made crafts and gifts, Wholesale form, Gift certificate, Blog"
https://treadmilloutlet.com/,"Wellness / Health & Fitness / Nutrition / Supplement, Ecommerce , Headless, Website / Web App","Bigcommerce, React Js",4,"Treadmill, Used equipment, Flooring, Fitness products, Gym products, Custom filters, Rental, Relocation, Repair services, Assembly, Compare/Comparison"
https://vortexhockey.co.uk/,"Ecommerce , Website / Web App",Bigcommerce,3,"Hockey sticks"
https://theammosource.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Electronics, Sunglasses / Eyewear / Lenses, Toys / Soft toys / Gifts / Gift card, Kitchenware / Crockery / Utensils / Knives, Aquatic products / Oceanic / Fishing products, Firearm / Guns / Ammunition, Website / Web App",Bigcommerce,3,"Firearms, Guns, Ammunition, Gloves, Archery, Batteries, camera, camping, Clothing, Glasses and eyewear, Fishing products, Coffee, Bottles, Stanless glasses, Knives, Fishing and first aid kit, Fashlights, Radio and communication, Toys, scopes and optics, Binoes, Wishlist, Gift certificates"
https://www.companydiligence.com/,"Company / Corporate / Consulting Website / Firm, Ecommerce , Informational / Services, Multilingual, Website / Web App",Bigcommerce,4,"Corporate research and Investigation services, Multi lingual, Whats app integration"
https://creatrixsolutions.com/,"Multicurrency, Wellness / Health & Fitness / Nutrition / Supplement, Ecommerce , Skin Care / Beauty, Payment gateways, Purifiers / Filterations, Website / Web App",Bigcommerce,4,"Air purifier, Exercise, Fitness, Skin care, Sauna, Deodorant, Sunscreen, Lotion, Moisturizer, Affiliate program, Podcast, Blog, Klarna integration, Multi currency, Wishlist"
https://shop.weolive.com/,"Books / Magazines, Ecommerce , Rewards / Discounts / Coupons / Offers, Essential oils / Cooking oils / Olive oils, Website / Web App",Bigcommerce,3,"Olive oils, Cooking oil, Recipe Books, Rewards, Gift box, Subscriptions, Blog"
https://stampthemoment.com/,"Jewellery , Ecommerce , Tools / Customisers / Personalisers, Website / Web App",Bigcommerce,3,"Jewelry, Ornaments, Bracelets, Rings, Lockets, Boxes, Compare, Custom checkout, Quick view"
https://www.aperionproductions.com/,"Events, Food and catering / Online food delivery, Website / Web App","Wix, React Js",2,"Catering, Events"
https://pspsupspecialists.com/,"Ecommerce , Rental / Used products, Website / Web App",Bigcommerce,2,"Surfing boards, SUP boards, Surfing gears, Rental, Gift certificates"
https://aventuraclothing.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Rewards / Discounts / Coupons / Offers, Website / Web App","Bigcommerce, Vue.js",6,"Clothing website, Dresses, Shorts, Skirts, Capri, Pants, Leggings, Loyalty Rewards, Affiliate program, Store Locator, Sizing chart, Color swatches "
https://commercemarketplace.adobe.com/fenalabs-module-payments.html,"Ecommerce , Plugins / Apps / Extensions , Payment gateways, Fintech / Finance / Financial","Magento 2",5,"Invoices, Pay by link, Pay by QR Code, In Store Payment  .

UK Banks, Payment Gateway, Add Pay by Bank, A2A payment, Pay directly from banking App, Multiple Browser Support."
https://commercemarketplace.adobe.com/credova-module-financial.html,"One Page Checkout, Ecommerce , Plugins / Apps / Extensions , Payment gateways, Fintech / Finance / Financial","Magento 2",6,"Payments & Security, Checkout Enhancements, Payment Integration.

ACH/Wire Payment Management, LOS Software, POS integration platform, Multiple Browser Support, Credit score protection."
https://github.com/tbiinfotech/Magento2-Module,"Ecommerce , Plugins / Apps / Extensions , Online security / Fraud prevention","Magento 2",5,"Fraud Prevention"
https://www.allgolf.nl/,"Clothing / Textile / Apparels / Clothes / T-shirts, Sports / Athletes, Ecommerce , Elementor, Website / Web App","Wordpress, Woocommerce",6,"Sports, Golf , Bags, Balls, Kits, Gift Sets, Clothing, Golf gloves, Custom Filters"
https://www.xtremenutrition.co.nz/,"One Page Checkout, Wellness / Health & Fitness / Nutrition / Supplement, Ecommerce , Rewards / Discounts / Coupons / Offers, Product Options, Website / Web App","Magento 2",5,"Ecommerce Store for Health & Nutrition"
https://genericshot.com/,"Multi-vendor, Ecommerce , Medical / Pharmacy / Medicines, Website / Web App","Magento 2",6,"Medical Care, Men’s Health, Viral Care, Skin Care, Multi-Variant Purchase, Side Filter Bar, Search by Brand"
https://www.booster.be/wholesale/,"Clothing / Textile / Apparels / Clothes / T-shirts, Sports / Athletes, Wholesale / B2B, Membership , Wellness / Health & Fitness / Nutrition / Supplement, Ecommerce , Multilingual, Website / Web App",Magento,4,"Sports, Boxing, Accessories, Gears, Multi Store, Multilingual, Wishlist, Quick Order, Wholesale, Compare"
https://olivermachinery.net/,"Wholesale / B2B, Ecommerce , Comparison / Compare products, Machines / Industrial products, Website / Web App","Magento 2",5,"Machines, Tools & Accessories, Wholesale, B2B, Find a Dealer, Become a Dealer, Wishlist, Compare Products, News"
https://greensoulorganics.com.au/,"Multi-vendor, Ecommerce , Skin Care / Beauty, Grocery / Fruits /  Vegetables / Dairy products , Comparison / Compare products, Website / Web App",Magento,3,"Organic Foods, Baby Care, Health & Beauty, Vitamins & Minerals. Print Custom Recipe, Wishlist, Product Compare, Quick Shop, Side Bar Filteration, Delivery & Locations"
https://underworks.com.au/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Product Options, Website / Web App","Magento 2",6,"Socks: Women, Men, Kids, Baby, Review"
https://darussalamstore.com/,"Books / Magazines, Ecommerce , Multilingual, Comparison / Compare products, Website / Web App","Magento 2",5,"Selling : Religious books, Dates, Islamic Products,  Price Selector Range / Wish list / order tracking / compare / Quickview / Review"
https://www.flooringhut.co.uk/,"Ecommerce , Tools / Customisers / Personalisers, Home decor / Interior decoration, Request a quote / Multi-step Forms / Get a quote , Comparison / Compare products, Website / Web App, Flooring / Tiles / Stones","Magento 2",5,"Flooring / Carpets / Tiles, Commercial Carpets, Luxury, Product Customization , Product Visualizer, Countdown Timer, Get Quote, Custom Search / Filter , Chat, Compare"
https://www.dynatrac.com/index.php,"Automobiles / Automotive / Car Dealers, Ecommerce , Website / Web App","Magento 2",4,"Motor vehicle Tools, Equipments, Custom Filters, Axle, Break system, Compare, Wishlist"
https://www.protectcovers.com/,"Ecommerce , Rewards / Discounts / Coupons / Offers, Computers / Servers / Hardware Products / Game devices /  Computer parts, Website / Web App","Magento 2",4,"  Gadgets Cover, Laptop covers, Screen guards, Screen protectors, Custom Discount"
https://3xsupply.com/,"Ecommerce , Kitchenware / Crockery / Utensils / Knives, Website / Web App","Magento 2",6,"Utensils, Dinnerware, Packaging Containers, Janitorial supplies, Food Storage, packaging bags, Home Accessories, Custom Filters, Zoom in"
https://oteroindustrial.cl/,"Automobiles / Automotive / Car Dealers, Ecommerce , Product Options, Machines / Industrial products, Website / Web App","Magento 2",5,"SCREW, Hardware tools, Steel sheets & other building material, Custom Filters"
https://nvspromo.com/,"Wholesale / B2B, Ecommerce , Electronics, Comparison / Compare products, Website / Web App","Magento 2",5,"USB Drives, Electronics, Earbuds, Speakers, Powerbanks, Chargers, Bags & Drinkware, Gadgets, B2B, Compare Products, Wishlist, Quick View, Pay & Track Order.

Product Compare:  https://nvspromo.com/catalog/product_compare/index/

Order Tracking:  https://nvspromo.com/customer/account/login/"
https://www.unique-canvas.com/,"Photography / Photographer, Art, Ecommerce , Multilingual, Wallpapers, Tools / Customisers / Personalisers, Home decor / Interior decoration, Product Options, Website / Web App","Magento 2",5,"Fine Arts Prints, Wall Art, Artists , Photography, Interior Styles, Product Customization, Wall Preview, Side bar filteration (Colors and Shapes), Upload Photo, Multi-lingual

Product customization tool :  https://www.unique-canvas.com/artprints/alfons-mucha-artwork-816242.html"
